Time(ms),x,y,z,qx,qy,qz,qw
266888,1.6342520,-1.5976490,-0.8850377,0.0802102,-0.2380735,0.0221947,0.9676749
266928,1.6344260,-1.5979760,-0.8854700,0.0791754,-0.2379997,0.0219074,0.9677848
266956,1.6346670,-1.5985470,-0.8861428,0.0771285,-0.2378685,0.0213333,0.9679952
266985,1.6347970,-1.5989810,-0.8865977,0.0754826,-0.2380273,0.0211505,0.9680899
267026,1.6349230,-1.5996190,-0.8870336,0.0733883,-0.2383739,0.0207987,0.9681733
267053,1.6350310,-1.6007560,-0.8877360,0.0694283,-0.2386882,0.0196939,0.9684110
267094,1.6352040,-1.6017300,-0.8882625,0.0656148,-0.2390069,0.0186944,0.9686180
267122,1.6354851,-1.6033540,-0.8890938,0.0597677,-0.2393049,0.0171572,0.9689513
267164,1.6357560,-1.6046420,-0.8897055,0.0549647,-0.2396659,0.0161942,0.9691630
267193,1.6362040,-1.6066940,-0.8907313,0.0470240,-0.2403572,0.0143819,0.9694381
267222,1.6365530,-1.6081570,-0.8914863,0.0412135,-0.2410507,0.0130269,0.9695495
267261,1.6367990,-1.6096990,-0.8922751,0.0351524,-0.2417465,0.0116275,0.9696328
267289,1.6372330,-1.6121850,-0.8935841,0.0252785,-0.2429341,0.0093384,0.9696684
267331,1.6377170,-1.6136910,-0.8943621,0.0188929,-0.2439910,0.0081427,0.9695593
267345,1.6381930,-1.6160470,-0.8958766,0.0096294,-0.2454060,0.0062234,0.9693526
267387,1.6383060,-1.6168031,-0.8964159,0.0065947,-0.2459559,0.0057391,0.9692416
267428,1.6387690,-1.6189960,-0.8980271,-0.0022895,-0.2476878,0.0039872,0.9688290
267456,1.6392410,-1.6211360,-0.8995442,-0.0112552,-0.2496284,0.0020820,0.9682741
267497,1.6396281,-1.6224470,-0.9005845,-0.0166699,-0.2509110,0.0008134,0.9678663
267526,1.6401960,-1.6241890,-0.9021388,-0.0240482,-0.2527491,-0.0010307,0.9672324
267555,1.6405780,-1.6251390,-0.9031284,-0.0277504,-0.2537735,-0.0020282,0.9668634
267594,1.6408780,-1.6259600,-0.9039484,-0.0309949,-0.2548082,-0.0029762,0.9664901
267623,1.6414829,-1.6269550,-0.9052325,-0.0354237,-0.2560998,-0.0042736,0.9659916
267664,1.6416310,-1.6274010,-0.9059775,-0.0372615,-0.2568604,-0.0046754,0.9657186
267693,1.6420450,-1.6279050,-0.9071028,-0.0398239,-0.2584860,-0.0049189,0.9651812
267721,1.6421800,-1.6281850,-0.9077554,-0.0408179,-0.2599821,-0.0050298,0.9647372
267762,1.6423540,-1.6283920,-0.9083200,-0.0418953,-0.2613612,-0.0052884,0.9643170
267791,1.6425240,-1.6287140,-0.9091970,-0.0433018,-0.2635770,-0.0058048,0.9636485
267821,1.6426610,-1.6289010,-0.9097587,-0.0441368,-0.2653951,-0.0062810,0.9631085
267859,1.6426630,-1.6291140,-0.9102193,-0.0450952,-0.2672785,-0.0068717,0.9625390
267887,1.6427200,-1.6294320,-0.9109344,-0.0465889,-0.2702123,-0.0075136,0.9616436
267928,1.6426260,-1.6296430,-0.9111912,-0.0474843,-0.2718337,-0.0079412,0.9611393
267957,1.6425520,-1.6299150,-0.9116700,-0.0485297,-0.2741042,-0.0082639,0.9604392
267987,1.6425090,-1.6299790,-0.9119079,-0.0488165,-0.2757784,-0.0083614,0.9599444
268026,1.6424510,-1.6300271,-0.9121031,-0.0490744,-0.2770695,-0.0087858,0.9595557
268055,1.6423110,-1.6302040,-0.9124039,-0.0500996,-0.2796863,-0.0092522,0.9587388
268096,1.6421090,-1.6303320,-0.9126000,-0.0508595,-0.2819925,-0.0096982,0.9580185
268124,1.6417620,-1.6305530,-0.9129420,-0.0518080,-0.2854711,-0.0104997,0.9569284
268155,1.6415150,-1.6306860,-0.9131750,-0.0523833,-0.2878911,-0.0109600,0.9561666
268193,1.6411771,-1.6308340,-0.9133507,-0.0530368,-0.2903947,-0.0117528,0.9553638
268221,1.6406740,-1.6309710,-0.9137348,-0.0535338,-0.2947398,-0.0126315,0.9539933
268263,1.6402240,-1.6310210,-0.9140465,-0.0536662,-0.2979928,-0.0132334,0.9529665
268292,1.6396590,-1.6310470,-0.9145475,-0.0539339,-0.3027850,-0.0140418,0.9514280
268320,1.6391290,-1.6312050,-0.9148962,-0.0548346,-0.3066684,-0.0150536,0.9501164
268362,1.6386280,-1.6313590,-0.9152791,-0.0556173,-0.3110469,-0.0163825,0.9486243
268388,1.6377881,-1.6316410,-0.9159388,-0.0568326,-0.3176760,-0.0183843,0.9463161
268430,1.6373090,-1.6318080,-0.9164111,-0.0575534,-0.3219707,-0.0195936,0.9447955
268457,1.6365380,-1.6323050,-0.9171286,-0.0595094,-0.3281729,-0.0217420,0.9424906
268488,1.6360691,-1.6326981,-0.9176912,-0.0615060,-0.3325230,-0.0233458,0.9407977
268526,1.6355751,-1.6332099,-0.9181766,-0.0639566,-0.3367823,-0.0253363,0.9390662
268556,1.6349699,-1.6340150,-0.9191490,-0.0670039,-0.3428377,-0.0276232,0.9365948
268596,1.6344910,-1.6345820,-0.9196638,-0.0698628,-0.3472034,-0.0292821,0.9347254
268624,1.6338630,-1.6354020,-0.9207982,-0.0734349,-0.3541278,-0.0318266,0.9317660
268654,1.6334100,-1.6358740,-0.9213766,-0.0755269,-0.3583626,-0.0333659,0.9299240
268695,1.6330030,-1.6363651,-0.9219342,-0.0776730,-0.3619300,-0.0349187,0.9283072
268726,1.6323720,-1.6371590,-0.9226480,-0.0812637,-0.3672026,-0.0374181,0.9258285
268776,1.6320200,-1.6375040,-0.9231997,-0.0829377,-0.3703749,-0.0386137,0.9243661
268822,1.6315070,-1.6380360,-0.9239054,-0.0852827,-0.3750029,-0.0402612,0.9222141
268833,1.6310600,-1.6383690,-0.9247434,-0.0871385,-0.3790678,-0.0413640,0.9203280
268873,1.6304860,-1.6385510,-0.9253938,-0.0881241,-0.3829546,-0.0418758,0.9186003
268902,1.6300650,-1.6386260,-0.9262538,-0.0886622,-0.3869559,-0.0422073,0.9168548
268942,1.6297170,-1.6386000,-0.9266210,-0.0885993,-0.3888255,-0.0416790,0.9160938
268970,1.6292510,-1.6386570,-0.9272337,-0.0891028,-0.3906925,-0.0415515,0.9152560
268999,1.6291180,-1.6386530,-0.9273941,-0.0895003,-0.3912761,-0.0413728,0.9149759
269039,1.6288010,-1.6386700,-0.9278073,-0.0897630,-0.3927879,-0.0413593,0.9143028
269068,1.6284450,-1.6386920,-0.9285890,-0.0898103,-0.3950637,-0.0413987,0.9133154
269098,1.6281350,-1.6386650,-0.9291070,-0.0899248,-0.3965771,-0.0415448,0.9126413
269137,1.6278960,-1.6384950,-0.9295714,-0.0895687,-0.3980151,-0.0413324,0.9120598
269167,1.6276960,-1.6383621,-0.9303038,-0.0886828,-0.3996298,-0.0410517,0.9114528
269206,1.6275270,-1.6381710,-0.9306739,-0.0880448,-0.3999010,-0.0406834,0.9114122
269234,1.6274689,-1.6379770,-0.9312138,-0.0871228,-0.4003443,-0.0400923,0.9113324
269276,1.6272820,-1.6378731,-0.9315177,-0.0864068,-0.4013706,-0.0399671,0.9109545
269305,1.6270530,-1.6376250,-0.9322098,-0.0850741,-0.4031320,-0.0395064,0.9103220
269333,1.6268500,-1.6372859,-0.9326645,-0.0834911,-0.4044382,-0.0388893,0.9099157
269373,1.6266030,-1.6368270,-0.9330045,-0.0812206,-0.4055356,-0.0380375,0.9096687
269401,1.6263750,-1.6360641,-0.9333974,-0.0778476,-0.4072081,-0.0365871,0.9092759
269432,1.6260920,-1.6353580,-0.9337299,-0.0743517,-0.4086850,-0.0353611,0.9089543
269471,1.6258590,-1.6344650,-0.9339976,-0.0697698,-0.4103679,-0.0336819,0.9086231
269500,1.6254420,-1.6332580,-0.9343519,-0.0632469,-0.4127334,-0.0317225,0.9080995
269541,1.6251500,-1.6324730,-0.9343802,-0.0595767,-0.4143209,-0.0306294,0.9076622
269569,1.6246130,-1.6313360,-0.9347036,-0.0542571,-0.4173837,-0.0293174,0.9066353
269600,1.6242580,-1.6304820,-0.9349846,-0.0500533,-0.4197952,-0.0280676,0.9058029
269639,1.6238860,-1.6296540,-0.9352347,-0.0459530,-0.4219724,-0.0265085,0.9050552
269666,1.6235110,-1.6282380,-0.9355897,-0.0394480,-0.4252025,-0.0240085,0.9039194
269708,1.6232220,-1.6273000,-0.9357438,-0.0349443,-0.4268258,-0.0221581,0.9033868
269737,1.6228390,-1.6260390,-0.9359115,-0.0295125,-0.4293914,-0.0197390,0.9024203
269765,1.6226830,-1.6252900,-0.9361085,-0.0259880,-0.4309202,-0.0184360,0.9018273
269807,1.6224260,-1.6245190,-0.9361741,-0.0229850,-0.4322311,-0.0172240,0.9013053
269834,1.6221941,-1.6235920,-0.9365188,-0.0187993,-0.4345127,-0.0156666,0.9003332
269876,1.6220580,-1.6230620,-0.9366418,-0.0164782,-0.4361489,-0.0146070,0.8996050
269904,1.6218770,-1.6223520,-0.9369839,-0.0133305,-0.4384401,-0.0131973,0.8985647
269932,1.6217600,-1.6219970,-0.9371535,-0.0120268,-0.4401903,-0.0126425,0.8977349
269972,1.6215500,-1.6217700,-0.9374083,-0.0104531,-0.4421560,-0.0123186,0.8967927
270000,1.6213861,-1.6213520,-0.9378418,-0.0082685,-0.4449073,-0.0117198,0.8954617
270043,1.6211680,-1.6211700,-0.9380687,-0.0074056,-0.4465305,-0.0113432,0.8946659
270070,1.6210130,-1.6209720,-0.9384128,-0.0065157,-0.4488287,-0.0110968,0.8935252
270099,1.6209050,-1.6209580,-0.9386405,-0.0060235,-0.4503887,-0.0111724,0.8927423
270141,1.6208570,-1.6208860,-0.9387932,-0.0055423,-0.4515877,-0.0114236,0.8921365
270169,1.6208121,-1.6208160,-0.9391177,-0.0045648,-0.4533366,-0.0116427,0.8912517
270210,1.6208650,-1.6207000,-0.9392493,-0.0040057,-0.4540833,-0.0117166,0.8908732
270239,1.6209420,-1.6206430,-0.9395609,-0.0034502,-0.4556277,-0.0118608,0.8900847
270267,1.6208820,-1.6206120,-0.9397770,-0.0035433,-0.4566229,-0.0118136,0.8895749
270308,1.6208470,-1.6205970,-0.9399869,-0.0033835,-0.4576204,-0.0115517,0.8890662
270337,1.6207660,-1.6206390,-0.9403605,-0.0033975,-0.4589694,-0.0118790,0.8883662
270365,1.6206710,-1.6206850,-0.9405856,-0.0032191,-0.4597677,-0.0120920,0.8879511
270405,1.6206340,-1.6206130,-0.9407493,-0.0027450,-0.4607179,-0.0122866,0.8874573
270434,1.6206011,-1.6205100,-0.9411003,-0.0019984,-0.4618409,-0.0125589,0.8868716
270475,1.6205730,-1.6203940,-0.9412476,-0.0015481,-0.4622994,-0.0124239,0.8866355
270503,1.6204180,-1.6202990,-0.9415931,-0.0009164,-0.4629940,-0.0122958,0.8862756
270546,1.6203700,-1.6203099,-0.9417540,-0.0005780,-0.4634630,-0.0121620,0.8860326
270573,1.6202770,-1.6203500,-0.9419795,-0.0005493,-0.4640155,-0.0119729,0.8857460
270601,1.6201910,-1.6204571,-0.9419775,-0.0009972,-0.4640938,-0.0125322,0.8856968
270643,1.6199900,-1.6204540,-0.9419238,-0.0010779,-0.4642770,-0.0126066,0.8855997
270670,1.6198460,-1.6203740,-0.9419379,-0.0009943,-0.4645299,-0.0127836,0.8854646
270700,1.6196070,-1.6203229,-0.9419181,-0.0007383,-0.4646917,-0.0128073,0.8853796
270740,1.6194390,-1.6202830,-0.9417868,-0.0008674,-0.4650928,-0.0131014,0.8851646
270769,1.6191150,-1.6203049,-0.9416597,-0.0010256,-0.4655882,-0.0135451,0.8848973
270798,1.6188910,-1.6203890,-0.9414352,-0.0014646,-0.4659440,-0.0139588,0.8847029
270838,1.6187510,-1.6204830,-0.9410970,-0.0017120,-0.4663662,-0.0142496,0.8844753
270867,1.6184070,-1.6205770,-0.9407059,-0.0021222,-0.4671293,-0.0147954,0.8840626
270907,1.6180570,-1.6206141,-0.9404561,-0.0023563,-0.4678216,-0.0153225,0.8836870
270935,1.6176680,-1.6207700,-0.9400996,-0.0031529,-0.4687831,-0.0164486,0.8831545
270965,1.6174279,-1.6211350,-0.9398226,-0.0046197,-0.4698040,-0.0182194,0.8825707
271003,1.6172180,-1.6218131,-0.9396539,-0.0070103,-0.4712052,-0.0205916,0.8817554
271033,1.6169749,-1.6229351,-0.9395994,-0.0108167,-0.4735908,-0.0247275,0.8803314
271074,1.6169690,-1.6238120,-0.9394723,-0.0145250,-0.4748142,-0.0278847,0.8795243
271102,1.6168300,-1.6254870,-0.9395094,-0.0212822,-0.4767914,-0.0328686,0.8781438
271144,1.6167279,-1.6267300,-0.9395670,-0.0265111,-0.4784808,-0.0364959,0.8769386
271157,1.6166559,-1.6285551,-0.9398741,-0.0337716,-0.4807963,-0.0416022,0.8751935
271200,1.6167370,-1.6292120,-0.9398367,-0.0364492,-0.4815478,-0.0432821,0.8745913
271241,1.6167560,-1.6311810,-0.9401234,-0.0450159,-0.4839087,-0.0483165,0.8726234
271269,1.6169360,-1.6331500,-0.9404281,-0.0534647,-0.4856062,-0.0535457,0.8708967
271310,1.6171770,-1.6345540,-0.9405549,-0.0598233,-0.4863447,-0.0571615,0.8698406
271338,1.6176161,-1.6367710,-0.9408426,-0.0695959,-0.4876470,-0.0630335,0.8679767
271366,1.6180630,-1.6383539,-0.9410732,-0.0763535,-0.4879148,-0.0672281,0.8669427
271408,1.6185760,-1.6398160,-0.9412748,-0.0834828,-0.4881607,-0.0711914,0.8658300
271436,1.6193841,-1.6420200,-0.9416013,-0.0932850,-0.4881777,-0.0769316,0.8643275
271464,1.6198460,-1.6434480,-0.9417650,-0.1000730,-0.4877281,-0.0804448,0.8635018
271506,1.6204489,-1.6446270,-0.9418667,-0.1056310,-0.4875938,-0.0829010,0.8626829
271534,1.6213400,-1.6459510,-0.9420505,-0.1123307,-0.4874440,-0.0856862,0.8616485
271575,1.6218250,-1.6464990,-0.9421024,-0.1143566,-0.4875104,-0.0858162,0.8613313
271604,1.6223969,-1.6469049,-0.9421293,-0.1167345,-0.4877507,-0.0858128,0.8608766
271632,1.6226979,-1.6470881,-0.9421275,-0.1164602,-0.4880680,-0.0851219,0.8608025
271673,1.6228830,-1.6469060,-0.9419408,-0.1161932,-0.4886508,-0.0845265,0.8605666
271701,1.6230670,-1.6467440,-0.9416012,-0.1153043,-0.4896117,-0.0836974,0.8602210
271743,1.6231920,-1.6464800,-0.9412953,-0.1143027,-0.4902990,-0.0833027,0.8600014
271772,1.6233690,-1.6463120,-0.9408625,-0.1134396,-0.4911337,-0.0831979,0.8596495
271799,1.6236020,-1.6462370,-0.9406100,-0.1132529,-0.4913484,-0.0832125,0.8595501
271841,1.6238500,-1.6462390,-0.9403022,-0.1133185,-0.4915147,-0.0834706,0.8594213
271868,1.6242681,-1.6463130,-0.9399727,-0.1133225,-0.4917597,-0.0838690,0.8592417
271910,1.6245180,-1.6463940,-0.9396456,-0.1136508,-0.4917023,-0.0843045,0.8591886
271938,1.6248749,-1.6464781,-0.9392472,-0.1140754,-0.4917366,-0.0847108,0.8590727
271967,1.6249250,-1.6464400,-0.9388745,-0.1140047,-0.4920183,-0.0849015,0.8589020
272008,1.6250499,-1.6462380,-0.9385813,-0.1130103,-0.4921411,-0.0847340,0.8589796
272036,1.6251040,-1.6458530,-0.9380003,-0.1109470,-0.4922915,-0.0842389,0.8592111
272067,1.6251160,-1.6455040,-0.9375191,-0.1093487,-0.4922487,-0.0836504,0.8594980
272104,1.6249050,-1.6450750,-0.9370132,-0.1076148,-0.4923249,-0.0829131,0.8597445
272133,1.6248590,-1.6444420,-0.9363162,-0.1046181,-0.4923132,-0.0815625,0.8602502
272175,1.6246830,-1.6439210,-0.9357222,-0.1019393,-0.4922454,-0.0805517,0.8607057
272203,1.6244920,-1.6429380,-0.9350107,-0.0974102,-0.4925606,-0.0780540,0.8612798
272231,1.6241320,-1.6422760,-0.9344283,-0.0941575,-0.4928559,-0.0769115,0.8615753
272272,1.6238730,-1.6417280,-0.9338530,-0.0915007,-0.4933505,-0.0761131,0.8616494
272301,1.6235950,-1.6409841,-0.9330735,-0.0878391,-0.4941357,-0.0749356,0.8616837
272342,1.6234130,-1.6405950,-0.9327730,-0.0863124,-0.4945668,-0.0745338,0.8616256
272370,1.6231790,-1.6400770,-0.9323009,-0.0839271,-0.4952142,-0.0739890,0.8615363
272399,1.6231440,-1.6397800,-0.9320954,-0.0824057,-0.4955790,-0.0735773,0.8615087
272438,1.6230720,-1.6394891,-0.9317501,-0.0806174,-0.4956557,-0.0733135,0.8616562
272467,1.6230420,-1.6390420,-0.9314272,-0.0780381,-0.4957745,-0.0726559,0.8618810
272498,1.6229460,-1.6386150,-0.9311680,-0.0759661,-0.4958068,-0.0717776,0.8621210
272537,1.6227640,-1.6378900,-0.9309707,-0.0727667,-0.4959649,-0.0700544,0.8624478
272566,1.6225450,-1.6365440,-0.9304918,-0.0663018,-0.4959723,-0.0662876,0.8632621
272606,1.6222980,-1.6354899,-0.9302235,-0.0617485,-0.4958322,-0.0633197,0.8639029
272634,1.6217190,-1.6335710,-0.9299271,-0.0539309,-0.4959723,-0.0579956,0.8647193
272679,1.6212380,-1.6324069,-0.9296947,-0.0484201,-0.4963735,-0.0544381,0.8650465
272699,1.6204000,-1.6305521,-0.9294372,-0.0414919,-0.4971670,-0.0495915,0.8652422
272736,1.6199780,-1.6294301,-0.9294309,-0.0363007,-0.4979587,-0.0461008,0.8652133
272765,1.6192080,-1.6277460,-0.9292146,-0.0291135,-0.4988880,-0.0418526,0.8651657
272807,1.6186661,-1.6268210,-0.9291701,-0.0255761,-0.4993583,-0.0399609,0.8650955
272837,1.6181260,-1.6253710,-0.9289542,-0.0192062,-0.4994169,-0.0360033,0.8654003
272867,1.6178271,-1.6244910,-0.9288127,-0.0163692,-0.4987040,-0.0337656,0.8659598
272908,1.6176831,-1.6237890,-0.9284973,-0.0138467,-0.4978773,-0.0318481,0.8665519
272936,1.6175129,-1.6228060,-0.9283447,-0.0103144,-0.4963980,-0.0292824,0.8675397
272967,1.6175150,-1.6222440,-0.9280842,-0.0078400,-0.4948052,-0.0275133,0.8685330
273007,1.6174320,-1.6218870,-0.9279924,-0.0070518,-0.4932582,-0.0267544,0.8694428
273034,1.6175020,-1.6213551,-0.9278024,-0.0049600,-0.4914767,-0.0248087,0.8705232
273065,1.6175640,-1.6209379,-0.9278916,-0.0032607,-0.4903281,-0.0234872,0.8712153
273104,1.6175210,-1.6206270,-0.9279472,-0.0020145,-0.4891517,-0.0224995,0.8719062
273132,1.6175730,-1.6202290,-0.9280245,-0.0003686,-0.4877799,-0.0212639,0.8727075
273173,1.6175690,-1.6200200,-0.9281920,0.0005942,-0.4871276,-0.0205504,0.8730888
273203,1.6176660,-1.6196270,-0.9284135,0.0021849,-0.4860521,-0.0192737,0.8737146
273233,1.6177170,-1.6193560,-0.9284523,0.0027409,-0.4851768,-0.0183571,0.8742191
273272,1.6176960,-1.6191310,-0.9285508,0.0035973,-0.4844083,-0.0174101,0.8746614
273301,1.6175489,-1.6188149,-0.9286174,0.0047561,-0.4831519,-0.0161144,0.8753753
273330,1.6175100,-1.6185840,-0.9285997,0.0054013,-0.4823594,-0.0154089,0.8758212
273370,1.6174260,-1.6184170,-0.9284160,0.0061474,-0.4812050,-0.0148132,0.8764614
273399,1.6174650,-1.6180260,-0.9282733,0.0072955,-0.4795834,-0.0140948,0.8773528
273440,1.6174550,-1.6178850,-0.9280993,0.0077121,-0.4786735,-0.0138289,0.8778502
273467,1.6174999,-1.6176300,-0.9278550,0.0085165,-0.4773955,-0.0131284,0.8785492
273510,1.6175539,-1.6174520,-0.9275809,0.0091429,-0.4765142,-0.0126558,0.8790281
273537,1.6175640,-1.6172440,-0.9272468,0.0097156,-0.4752065,-0.0125085,0.8797317
273567,1.6177820,-1.6171490,-0.9269175,0.0104123,-0.4745243,-0.0123103,0.8800948
273608,1.6178041,-1.6170180,-0.9268531,0.0108922,-0.4740016,-0.0122729,0.8803711
273636,1.6179661,-1.6169040,-0.9267702,0.0114931,-0.4732904,-0.0121367,0.8807479
273665,1.6181099,-1.6168270,-0.9268087,0.0118036,-0.4725975,-0.0121749,0.8811153
273704,1.6183550,-1.6168250,-0.9267178,0.0117432,-0.4715207,-0.0120718,0.8816942
273732,1.6186140,-1.6168261,-0.9267685,0.0113656,-0.4703717,-0.0115606,0.8823195
273772,1.6187980,-1.6168820,-0.9267627,0.0112630,-0.4698196,-0.0114179,0.8826168
273802,1.6189910,-1.6168081,-0.9268435,0.0115194,-0.4689008,-0.0111305,0.8831056
273830,1.6190320,-1.6167010,-0.9268426,0.0118342,-0.4681289,-0.0108664,0.8835142
273871,1.6190929,-1.6165380,-0.9268958,0.0122118,-0.4675604,-0.0105391,0.8838139
273899,1.6191920,-1.6163570,-0.9268548,0.0127904,-0.4666886,-0.0101087,0.8842714
273941,1.6192240,-1.6160840,-0.9268698,0.0134299,-0.4659375,-0.0096136,0.8846635
273969,1.6193060,-1.6158420,-0.9267401,0.0144276,-0.4647844,-0.0090981,0.8852596
274010,1.6191450,-1.6156920,-0.9266412,0.0146753,-0.4643684,-0.0091080,0.8854738
274026,1.6191000,-1.6154619,-0.9265050,0.0153815,-0.4635590,-0.0088994,0.8858879
274066,1.6190500,-1.6153049,-0.9264293,0.0160150,-0.4632828,-0.0085803,0.8860242
274107,1.6190020,-1.6149360,-0.9261419,0.0171034,-0.4623739,-0.0078597,0.8864852
274136,1.6190070,-1.6145540,-0.9258332,0.0182768,-0.4611337,-0.0073785,0.8871118
274167,1.6191220,-1.6142761,-0.9255054,0.0190138,-0.4601696,-0.0069745,0.8876001
274205,1.6191630,-1.6139970,-0.9252481,0.0200033,-0.4592127,-0.0065879,0.8880767
274234,1.6192430,-1.6136230,-0.9248028,0.0212535,-0.4575450,-0.0061207,0.8889114
274264,1.6192830,-1.6134300,-0.9245106,0.0219400,-0.4564557,-0.0055050,0.8894585
274303,1.6193830,-1.6132660,-0.9242173,0.0225296,-0.4551925,-0.0052642,0.8900924
274331,1.6196550,-1.6131220,-0.9238138,0.0228985,-0.4532368,-0.0048463,0.8910828
274373,1.6199130,-1.6130210,-0.9235517,0.0233531,-0.4523447,-0.0048395,0.8915243
274401,1.6202660,-1.6129590,-0.9232964,0.0237698,-0.4512356,-0.0052421,0.8920729
274432,1.6204870,-1.6130940,-0.9231648,0.0231580,-0.4509502,-0.0063167,0.8922263
274470,1.6206990,-1.6133569,-0.9231389,0.0226097,-0.4506970,-0.0072942,0.8923608
274499,1.6211720,-1.6138240,-0.9229549,0.0210790,-0.4498381,-0.0089191,0.8928168
274541,1.6215500,-1.6146370,-0.9228436,0.0181830,-0.4493797,-0.0109213,0.8930891
274568,1.6222560,-1.6158240,-0.9225999,0.0139930,-0.4485171,-0.0140308,0.8935545
274599,1.6226940,-1.6165830,-0.9225154,0.0107964,-0.4477600,-0.0163475,0.8939391
274638,1.6233560,-1.6172910,-0.9224604,0.0085309,-0.4468367,-0.0181732,0.8943903
274666,1.6242501,-1.6183170,-0.9223709,0.0050052,-0.4455568,-0.0209976,0.8949934
274707,1.6248360,-1.6189539,-0.9221852,0.0027269,-0.4445805,-0.0229607,0.8954404
274736,1.6256740,-1.6199050,-0.9219517,-0.0007798,-0.4428284,-0.0256040,0.8962404
274766,1.6262630,-1.6204610,-0.9217148,-0.0028769,-0.4413031,-0.0267610,0.8969544
274805,1.6267370,-1.6210220,-0.9215692,-0.0048425,-0.4399784,-0.0276448,0.8975697
274833,1.6274010,-1.6216830,-0.9213615,-0.0074297,-0.4382415,-0.0289577,0.8983600
274874,1.6278059,-1.6220990,-0.9212857,-0.0087661,-0.4371540,-0.0295836,0.8988572
274903,1.6283669,-1.6226940,-0.9212038,-0.0110197,-0.4358894,-0.0305929,0.8994126
274933,1.6287360,-1.6230880,-0.9211991,-0.0125400,-0.4352524,-0.0311052,0.8996836
274972,1.6289160,-1.6234370,-0.9211949,-0.0139910,-0.4348331,-0.0314779,0.8998520
275000,1.6292681,-1.6239470,-0.9212334,-0.0160076,-0.4345554,-0.0317343,0.8999435
275042,1.6295280,-1.6242830,-0.9211038,-0.0175724,-0.4345056,-0.0320068,0.8999287
275070,1.6296721,-1.6248519,-0.9210914,-0.0200876,-0.4344668,-0.0327299,0.8998688
275100,1.6296920,-1.6251690,-0.9211535,-0.0211625,-0.4346408,-0.0328519,0.8997557
275140,1.6296840,-1.6254090,-0.9212294,-0.0223299,-0.4348895,-0.0332212,0.8995937
275168,1.6296300,-1.6258290,-0.9213505,-0.0243320,-0.4355277,-0.0336569,0.8992168
275210,1.6295110,-1.6260099,-0.9215634,-0.0255210,-0.4362256,-0.0338159,0.8988395
275223,1.6293271,-1.6263911,-0.9218580,-0.0272016,-0.4374652,-0.0340795,0.8981776
275278,1.6290981,-1.6265910,-0.9221697,-0.0281454,-0.4389403,-0.0346503,0.8974066
275317,1.6285170,-1.6272180,-0.9229586,-0.0305517,-0.4423625,-0.0355954,0.8956087
275335,1.6277370,-1.6277950,-0.9238431,-0.0329208,-0.4467490,-0.0364737,0.8933092
275375,1.6269571,-1.6283309,-0.9247537,-0.0354285,-0.4513067,-0.0368625,0.8909031
275417,1.6260420,-1.6286640,-0.9258654,-0.0370027,-0.4568792,-0.0377550,0.8879566
275445,1.6250900,-1.6288069,-0.9269580,-0.0374793,-0.4620634,-0.0379552,0.8852413
275473,1.6246790,-1.6288040,-0.9272634,-0.0371477,-0.4634719,-0.0379045,0.8845208
275513,1.6240580,-1.6286610,-0.9277214,-0.0368947,-0.4656802,-0.0373455,0.8833947
275542,1.6231940,-1.6283920,-0.9282549,-0.0361855,-0.4684628,-0.0362406,0.8819976
275584,1.6225899,-1.6281790,-0.9284366,-0.0354404,-0.4694446,-0.0351737,0.8815489
275611,1.6217630,-1.6278170,-0.9285339,-0.0344297,-0.4704776,-0.0337399,0.8810943
275639,1.6213050,-1.6275860,-0.9284382,-0.0337997,-0.4705491,-0.0327607,0.8811174
275680,1.6208971,-1.6273720,-0.9283352,-0.0331535,-0.4700831,-0.0323763,0.8814049
275709,1.6203390,-1.6271250,-0.9280380,-0.0321723,-0.4693521,-0.0319147,0.8818475
275750,1.6199720,-1.6269710,-0.9278095,-0.0313591,-0.4684688,-0.0315690,0.8823588
275778,1.6194930,-1.6266990,-0.9273725,-0.0304147,-0.4671746,-0.0306100,0.8831115
275807,1.6192160,-1.6265900,-0.9270479,-0.0298980,-0.4661325,-0.0304899,0.8836837
275848,1.6190240,-1.6264720,-0.9267461,-0.0296670,-0.4651315,-0.0301691,0.8842299
275876,1.6187561,-1.6263130,-0.9263304,-0.0290666,-0.4639222,-0.0296962,0.8849008
275903,1.6186060,-1.6262460,-0.9261301,-0.0290292,-0.4632967,-0.0293050,0.8852427
275945,1.6184360,-1.6263160,-0.9260089,-0.0295714,-0.4629324,-0.0291481,0.8854206
275973,1.6182300,-1.6265820,-0.9258695,-0.0311290,-0.4628718,-0.0295281,0.8853862
276015,1.6181620,-1.6273170,-0.9258253,-0.0344794,-0.4633914,-0.0306427,0.8849524
276043,1.6182030,-1.6284910,-0.9257143,-0.0394498,-0.4641186,-0.0332662,0.8842686
276071,1.6184230,-1.6293170,-0.9256299,-0.0424315,-0.4640486,-0.0354286,0.8840833
276112,1.6185740,-1.6301640,-0.9254292,-0.0464037,-0.4632716,-0.0378641,0.8841903
276141,1.6189420,-1.6314290,-0.9252650,-0.0520261,-0.4625462,-0.0412692,0.8841047
276182,1.6191860,-1.6322790,-0.9252580,-0.0553435,-0.4624468,-0.0435342,0.8838466
276210,1.6195090,-1.6335260,-0.9253063,-0.0604214,-0.4629099,-0.0473976,0.8830726
276240,1.6197460,-1.6342610,-0.9253456,-0.0636228,-0.4634977,-0.0499933,0.8823960
