Time(ms),x,y,z,qx,qy,qz,qw
222686,1.8462982,-1.6187247,-0.0712748,-0.0173331,-0.6835734,0.0263788,0.7310907
222724,1.8528845,-1.6198378,-0.0689348,-0.0149414,-0.6854855,0.0231212,0.7292081
222752,1.8614880,-1.6207604,-0.0652443,-0.0117923,-0.6876116,0.0200520,0.7272536
222794,1.8689650,-1.6206909,-0.0657661,-0.0087078,-0.6866301,0.0177643,0.7279504
222827,1.8798372,-1.6206466,-0.0635649,-0.0053695,-0.6871842,0.0150579,0.7274283
222881,1.8893498,-1.6197088,-0.0653607,-0.0030797,-0.6850429,0.0130898,0.7292287
222893,1.9035743,-1.6188639,-0.0647701,-0.0006418,-0.6839059,0.0094426,0.7302706
222934,1.9069295,-1.6170865,-0.0715612,-0.0007752,-0.6790659,0.0086835,0.7344372
222962,1.9220557,-1.6156123,-0.0739417,0.0022601,-0.6773850,0.0051615,0.7359642
223003,1.9341429,-1.6141702,-0.0788435,0.0050149,-0.6754114,0.0023299,0.7376921
223029,1.9494591,-1.6129074,-0.0835347,0.0094845,-0.6736801,-0.0006416,0.7392207
223060,1.9605322,-1.6122104,-0.0896656,0.0135722,-0.6721337,-0.0014374,0.7405119
223097,1.9705030,-1.6116118,-0.0946031,0.0160680,-0.6709724,-0.0028860,0.7415034
223126,1.9821980,-1.6109158,-0.1001360,0.0185527,-0.6696071,-0.0040386,0.7426809
223166,1.9923081,-1.6102954,-0.1062662,0.0199499,-0.6678904,-0.0036264,0.7441632
223195,2.0052760,-1.6097292,-0.1131502,0.0216619,-0.6656215,-0.0027114,0.7461461
223224,2.0141423,-1.6098143,-0.1197045,0.0221734,-0.6632713,-0.0003756,0.7481880
223265,2.0221860,-1.6098163,-0.1257666,0.0221818,-0.6612220,0.0019520,0.7499736
223293,2.0332236,-1.6096904,-0.1331244,0.0231624,-0.6590822,0.0055981,0.7518068
223335,2.0391002,-1.6095665,-0.1388450,0.0230856,-0.6575202,0.0102868,0.7531014
223363,2.0485983,-1.6090763,-0.1460880,0.0239100,-0.6554734,0.0157720,0.7547813
223392,2.0529230,-1.6084628,-0.1506961,0.0250304,-0.6541297,0.0220836,0.7557451
223432,2.0575674,-1.6077803,-0.1548433,0.0265377,-0.6528999,0.0280229,0.7565807
223458,2.0646954,-1.6069765,-0.1599402,0.0283343,-0.6517542,0.0347495,0.7572933
223500,2.0680363,-1.6064060,-0.1620032,0.0295485,-0.6517783,0.0399365,0.7569780
223529,2.0752003,-1.6057560,-0.1657481,0.0308044,-0.6515136,0.0454018,0.7569315
223571,2.0788140,-1.6055653,-0.1662277,0.0307521,-0.6524692,0.0478595,0.7559432
223600,2.0850546,-1.6053137,-0.1676002,0.0314911,-0.6532764,0.0508969,0.7550508
223629,2.0883262,-1.6053922,-0.1659862,0.0321406,-0.6546454,0.0515338,0.7537454
223669,2.0916712,-1.6055057,-0.1641632,0.0328786,-0.6556367,0.0520311,0.7527841
223697,2.0967946,-1.6055753,-0.1624556,0.0341181,-0.6560854,0.0526844,0.7522888
223727,2.0994709,-1.6058629,-0.1586124,0.0350178,-0.6561593,0.0518148,0.7521960
223766,2.1024055,-1.6060349,-0.1547353,0.0358403,-0.6559383,0.0514014,0.7523486
223795,2.1062500,-1.6061345,-0.1503602,0.0368866,-0.6552668,0.0514463,0.7528660
223837,2.1082075,-1.6061615,-0.1445469,0.0372515,-0.6540669,0.0509826,0.7538913
223865,2.1117337,-1.6061109,-0.1379911,0.0378219,-0.6527075,0.0509241,0.7550321
223893,2.1130722,-1.6060866,-0.1309174,0.0376151,-0.6516042,0.0501394,0.7560232
223935,2.1145954,-1.6061500,-0.1240562,0.0366340,-0.6508203,0.0492794,0.7567855
223962,2.1176293,-1.6064330,-0.1152959,0.0357584,-0.6500626,0.0486023,0.7575147
223992,2.1187780,-1.6071591,-0.1068887,0.0332902,-0.6497786,0.0469179,0.7579592
224031,2.1204247,-1.6080158,-0.0981456,0.0308814,-0.6494949,0.0453279,0.7583936
224059,2.1227024,-1.6092747,-0.0875953,0.0283218,-0.6488276,0.0444249,0.7591194
224101,2.1236947,-1.6108320,-0.0773056,0.0240754,-0.6478239,0.0431252,0.7601932
224129,2.1256938,-1.6124754,-0.0640231,0.0199106,-0.6464048,0.0424627,0.7615770
224170,2.1263072,-1.6135708,-0.0527415,0.0170789,-0.6452308,0.0427072,0.7626381
224199,2.1276693,-1.6147338,-0.0383870,0.0146079,-0.6440166,0.0430568,0.7637210
224227,2.1280000,-1.6153097,-0.0264486,0.0137637,-0.6435893,0.0434792,0.7640741
224268,2.1284089,-1.6156607,-0.0155056,0.0133967,-0.6435955,0.0438463,0.7640516
224297,2.1294434,-1.6161696,-0.0008387,0.0124322,-0.6437809,0.0438458,0.7639180
224325,2.1296792,-1.6162467,0.0105752,0.0122720,-0.6447029,0.0438722,0.7631283
224366,2.1297922,-1.6163614,0.0211562,0.0120333,-0.6457240,0.0441865,0.7622396
224393,2.1304190,-1.6164520,0.0356802,0.0119197,-0.6468996,0.0447330,0.7612072
224435,2.1302209,-1.6162020,0.0456349,0.0127713,-0.6484389,0.0457145,0.7598100
224463,2.1304297,-1.6160676,0.0603224,0.0126773,-0.6498474,0.0463637,0.7585670
224493,2.1301024,-1.6155723,0.0696803,0.0136073,-0.6510734,0.0469429,0.7574571
224533,2.1299491,-1.6151116,0.0790977,0.0150262,-0.6520526,0.0474406,0.7565533
224561,2.1300461,-1.6145616,0.0908887,0.0170410,-0.6530194,0.0479114,0.7556460
224592,2.1301618,-1.6140217,0.0977812,0.0198862,-0.6534863,0.0479270,0.7551670
224630,2.1305122,-1.6137111,0.1049715,0.0222373,-0.6539338,0.0473347,0.7547526
224659,2.1311660,-1.6136330,0.1128518,0.0244315,-0.6547644,0.0456333,0.7540739
224700,2.1320479,-1.6139774,0.1167738,0.0259300,-0.6556794,0.0425448,0.7534081
224728,2.1334000,-1.6143355,0.1229718,0.0276188,-0.6564795,0.0394070,0.7528343
224758,2.1349852,-1.6147027,0.1239713,0.0286891,-0.6564964,0.0366021,0.7529249
224797,2.1366992,-1.6149877,0.1252482,0.0296183,-0.6561190,0.0341531,0.7533401
224827,2.1386988,-1.6152271,0.1273658,0.0303805,-0.6553441,0.0308225,0.7541401
224868,2.1409309,-1.6152256,0.1261171,0.0307501,-0.6538129,0.0272390,0.7555909
224896,2.1434724,-1.6152073,0.1258890,0.0312982,-0.6521664,0.0228017,0.7571582
224937,2.1458459,-1.6152443,0.1224238,0.0319943,-0.6500607,0.0191306,0.7590425
224965,2.1487074,-1.6155938,0.1202098,0.0332053,-0.6473297,0.0148336,0.7614542
224994,2.1509326,-1.6163449,0.1159152,0.0337879,-0.6442809,0.0117351,0.7640699
225035,2.1529496,-1.6170962,0.1121438,0.0337646,-0.6415032,0.0088384,0.7664621
225063,2.1553974,-1.6178669,0.1084283,0.0335235,-0.6386037,0.0055871,0.7689757
225104,2.1567152,-1.6183603,0.1037407,0.0327462,-0.6364682,0.0041364,0.7707821
225134,2.1584945,-1.6187437,0.0989276,0.0324795,-0.6340738,0.0025252,0.7728060
225162,2.1593144,-1.6186026,0.0938638,0.0328128,-0.6325693,0.0028929,0.7739993
225202,2.1599314,-1.6183926,0.0894188,0.0337333,-0.6313528,0.0036232,0.7749249
225231,2.1609337,-1.6181545,0.0842572,0.0347469,-0.6295273,0.0037768,0.7763699
225257,2.1611123,-1.6176851,0.0796942,0.0355472,-0.6281294,0.0049092,0.7774308
225299,2.1610444,-1.6171973,0.0758145,0.0361799,-0.6267570,0.0062523,0.7784745
225326,2.1612954,-1.6166896,0.0705406,0.0374711,-0.6244957,0.0077196,0.7802230
225368,2.1604509,-1.6162330,0.0668944,0.0392778,-0.6231025,0.0104893,0.7811877
225396,2.1595778,-1.6162847,0.0619587,0.0390145,-0.6210075,0.0110927,0.7828693
225427,2.1579289,-1.6168774,0.0588568,0.0358953,-0.6198380,0.0099597,0.7839320
225466,2.1564536,-1.6172843,0.0556677,0.0331595,-0.6185189,0.0090489,0.7850953
225495,2.1549821,-1.6173049,0.0520373,0.0317624,-0.6168724,0.0098367,0.7864460
225525,2.1533494,-1.6166917,0.0497829,0.0316855,-0.6154954,0.0131217,0.7874655
225564,2.1517491,-1.6160200,0.0475949,0.0319099,-0.6137967,0.0170585,0.7887002
225593,2.1498268,-1.6154510,0.0448714,0.0305426,-0.6117658,0.0205303,0.7902662
225632,2.1478629,-1.6149286,0.0433236,0.0288187,-0.6102473,0.0233916,0.7914284
225674,2.1457462,-1.6141785,0.0410405,0.0288764,-0.6087400,0.0264591,0.7925130
225688,2.1432834,-1.6130663,0.0388459,0.0324933,-0.6071087,0.0287614,0.7935488
225730,2.1417847,-1.6126139,0.0392760,0.0361760,-0.6068091,0.0281380,0.7935980
225760,2.1393600,-1.6119435,0.0373770,0.0367812,-0.6055308,0.0278766,0.7945743
225799,2.1376321,-1.6116834,0.0366975,0.0368740,-0.6050428,0.0267553,0.7949692
225829,2.1356230,-1.6115983,0.0356195,0.0357890,-0.6041167,0.0259305,0.7957464
225870,2.1343756,-1.6120056,0.0351443,0.0330548,-0.6036205,0.0247079,0.7962595
225899,2.1328843,-1.6124916,0.0340402,0.0300298,-0.6030004,0.0239248,0.7968673
225926,2.1322317,-1.6133714,0.0334844,0.0260136,-0.6032449,0.0227710,0.7968412
225968,2.1317844,-1.6143264,0.0328937,0.0220451,-0.6037372,0.0216473,0.7966125
225995,2.1307540,-1.6155375,0.0316805,0.0160914,-0.6037502,0.0200101,0.7968003
226037,2.1304178,-1.6171663,0.0311000,0.0099476,-0.6041024,0.0162294,0.7967165
226066,2.1293473,-1.6193573,0.0300150,0.0026451,-0.6050665,0.0055815,0.7961951
226095,2.1288860,-1.6216093,0.0294218,-0.0009696,-0.6093240,-0.0112503,0.7928121
226136,2.1285579,-1.6233327,0.0291161,-0.0030461,-0.6140413,-0.0254434,0.7889341
226163,2.1280491,-1.6249330,0.0288973,-0.0057174,-0.6159104,-0.0364610,0.7873621
226192,2.1285255,-1.6250747,0.0302659,-0.0061854,-0.6119121,-0.0377238,0.7904348
226233,2.1289461,-1.6246045,0.0318182,-0.0073453,-0.6051455,-0.0350282,0.7956672
226261,2.1294260,-1.6240883,0.0333555,-0.0085293,-0.5968853,-0.0312293,0.8019953
226302,2.1304395,-1.6226496,0.0347191,-0.0063561,-0.5884482,-0.0237344,0.8083444
226330,2.1313899,-1.6214956,0.0354427,-0.0036788,-0.5824236,-0.0191896,0.8128954
226359,2.1326931,-1.6202778,0.0352327,0.0003187,-0.5803056,-0.0140526,0.8144976
226400,2.1339774,-1.6193919,0.0348392,0.0027240,-0.5791346,-0.0087608,0.8153972
226429,2.1353426,-1.6187721,0.0343744,0.0032831,-0.5775490,-0.0020190,0.8166074
226458,2.1364434,-1.6185907,0.0336821,0.0022864,-0.5779539,0.0043453,0.8162863
226497,2.1373293,-1.6185203,0.0329204,0.0020256,-0.5785457,0.0085189,0.8158294
226526,2.1383607,-1.6181791,0.0318422,0.0035051,-0.5792729,0.0117503,0.8152898
226567,2.1393399,-1.6177452,0.0304018,0.0069774,-0.5823202,0.0139821,0.8130047
226594,2.1405230,-1.6173245,0.0287304,0.0094307,-0.5859282,0.0168297,0.8103232
226625,2.1413867,-1.6174921,0.0272608,0.0102220,-0.5909793,0.0183551,0.8065521
226664,2.1422954,-1.6178976,0.0260143,0.0090344,-0.5953266,0.0188458,0.8033350
226694,2.1436403,-1.6183167,0.0247193,0.0088726,-0.5992836,0.0191800,0.8003972
226734,2.1450708,-1.6188033,0.0238939,0.0097559,-0.6022466,0.0178929,0.7981789
226762,2.1467056,-1.6192561,0.0230534,0.0101725,-0.6048203,0.0170974,0.7962578
226792,2.1479430,-1.6196498,0.0227120,0.0102057,-0.6062422,0.0157638,0.7951842
226831,2.1490242,-1.6200891,0.0223592,0.0099775,-0.6079226,0.0149210,0.7939124
226872,2.1501474,-1.6205884,0.0218428,0.0094333,-0.6103820,0.0138852,0.7920569
226886,2.1511185,-1.6209974,0.0212389,0.0094253,-0.6139738,0.0123862,0.7893096
226929,2.1509743,-1.6209328,0.0211089,0.0099748,-0.6164528,0.0108112,0.7873513
226970,2.1517887,-1.6210622,0.0203779,0.0106580,-0.6204555,0.0098346,0.7842522
226998,2.1522276,-1.6209753,0.0195282,0.0118973,-0.6248313,0.0096012,0.7807904
227027,2.1519856,-1.6209098,0.0188840,0.0116311,-0.6286171,0.0091709,0.7777502
227068,2.1519501,-1.6208960,0.0182878,0.0117605,-0.6320693,0.0093418,0.7749566
227096,2.1520259,-1.6209835,0.0175754,0.0114333,-0.6360639,0.0093183,0.7717441
227138,2.1518352,-1.6210744,0.0172747,0.0111524,-0.6383018,0.0097609,0.7698798
227166,2.1518490,-1.6212604,0.0167086,0.0105042,-0.6415281,0.0098131,0.7672457
227193,2.1516638,-1.6214036,0.0163919,0.0098786,-0.6432907,0.0098952,0.7657444
227235,2.1515069,-1.6215906,0.0160586,0.0090248,-0.6450388,0.0096594,0.7642653
227263,2.1514444,-1.6218749,0.0153766,0.0081363,-0.6481296,0.0090708,0.7616997
227304,2.1513093,-1.6221693,0.0148036,0.0073077,-0.6501027,0.0087727,0.7599972
227331,2.1513035,-1.6225367,0.0139641,0.0062019,-0.6530890,0.0080766,0.7574729
227360,2.1513355,-1.6230198,0.0132198,0.0050009,-0.6549264,0.0072013,0.7558670
227402,2.1514118,-1.6234308,0.0124802,0.0034735,-0.6567690,0.0063368,0.7542693
227430,2.1514635,-1.6239939,0.0115506,0.0008891,-0.6593279,0.0053061,0.7520772
227460,2.1515906,-1.6242392,0.0109622,-0.0008406,-0.6601789,0.0052201,0.7512973
227499,2.1517286,-1.6244091,0.0104145,-0.0017486,-0.6609021,0.0058304,0.7506350
227527,2.1515827,-1.6247941,0.0098145,-0.0041656,-0.6625399,0.0056251,0.7491889
227570,2.1512947,-1.6250916,0.0092733,-0.0058694,-0.6643742,0.0053380,0.7475305
227597,2.1509030,-1.6255050,0.0084271,-0.0079755,-0.6675819,0.0047057,0.7446788
227626,2.1502419,-1.6256019,0.0079011,-0.0092838,-0.6699886,0.0039425,0.7424803
227668,2.1496670,-1.6254059,0.0071794,-0.0100901,-0.6723569,0.0034771,0.7403266
227697,2.1492996,-1.6247139,0.0059296,-0.0085055,-0.6751224,0.0043948,0.7378390
227735,2.1493952,-1.6232170,0.0048364,-0.0051267,-0.6758212,0.0081535,0.7371464
227764,2.1496789,-1.6218443,0.0034990,-0.0023881,-0.6761876,0.0125207,0.7367448
227792,2.1501489,-1.6210049,0.0023055,-0.0012963,-0.6763030,0.0174313,0.7365211
227834,2.1504142,-1.6207383,0.0012505,-0.0022113,-0.6781380,0.0205098,0.7347549
227862,2.1505039,-1.6206931,0.0000256,-0.0035165,-0.6819322,0.0221263,0.7312219
227903,2.1504815,-1.6210958,-0.0005872,-0.0036063,-0.6852417,0.0208200,0.7281494
227932,2.1506591,-1.6209838,-0.0013398,-0.0016593,-0.6884447,0.0209727,0.7251620
227961,2.1507108,-1.6210142,-0.0016448,-0.0008788,-0.6906841,0.0200084,0.7230501
228002,2.1506834,-1.6211256,-0.0019947,-0.0009881,-0.6929507,0.0198926,0.7208838
228030,2.1506462,-1.6212775,-0.0025087,-0.0015574,-0.6959258,0.0202086,0.7180408
228071,2.1505973,-1.6215010,-0.0025670,-0.0018185,-0.6978696,0.0208083,0.7161182
228100,2.1505969,-1.6217088,-0.0026647,-0.0019046,-0.7001328,0.0211470,0.7139217
228128,2.1504734,-1.6220825,-0.0023098,-0.0024771,-0.7009938,0.0201928,0.7130709
228168,2.1503251,-1.6223089,-0.0019848,-0.0028247,-0.7020752,0.0197738,0.7119955
228198,2.1500466,-1.6224315,-0.0018704,-0.0027603,-0.7039276,0.0193836,0.7101862
228226,2.1497042,-1.6223773,-0.0016210,-0.0020099,-0.7051154,0.0188714,0.7090003
228265,2.1493568,-1.6223418,-0.0014962,-0.0013593,-0.7063298,0.0180637,0.7077944
228294,2.1489401,-1.6222774,-0.0015855,-0.0002813,-0.7084507,0.0173537,0.7056990
228334,2.1485612,-1.6220874,-0.0018679,0.0013897,-0.7103317,0.0169869,0.7037979
228363,2.1480932,-1.6219738,-0.0023856,0.0023455,-0.7129666,0.0165989,0.7011523
228405,2.1476984,-1.6219441,-0.0031388,0.0025965,-0.7152638,0.0164133,0.6988017
228433,2.1472292,-1.6221017,-0.0040270,0.0026187,-0.7185416,0.0160021,0.6954696
228461,2.1466715,-1.6225884,-0.0049389,0.0009347,-0.7211099,0.0145583,0.6928260
228503,2.1461046,-1.6230354,-0.0057854,-0.0008533,-0.7239248,0.0125733,0.6899231
228529,2.1454520,-1.6233844,-0.0069224,-0.0019256,-0.7278497,0.0110009,0.6858672
228571,2.1449704,-1.6234800,-0.0077577,-0.0021884,-0.7306090,0.0103604,0.6829286
228600,2.1443145,-1.6235164,-0.0088419,-0.0024250,-0.7344410,0.0098236,0.6788829
228628,2.1438837,-1.6232332,-0.0095781,-0.0020041,-0.7368427,0.0102965,0.6762584
228668,2.1436183,-1.6228936,-0.0101978,-0.0009226,-0.7387431,0.0115779,0.6741526
228697,2.1431499,-1.6226182,-0.0110648,-0.0002878,-0.7416298,0.0125436,0.6710051
228725,2.1428816,-1.6223141,-0.0118371,0.0005047,-0.7439696,0.0135722,0.6683702
228767,2.1426682,-1.6220310,-0.0126297,0.0014843,-0.7464629,0.0144719,0.6655540
228795,2.1422853,-1.6216543,-0.0137362,0.0025469,-0.7501391,0.0156452,0.6614423
228835,2.1420562,-1.6212881,-0.0143854,0.0033160,-0.7527654,0.0171771,0.6583830
228862,2.1415465,-1.6209890,-0.0151506,0.0040844,-0.7558908,0.0181413,0.6548110
228893,2.1410980,-1.6207591,-0.0153400,0.0049265,-0.7569848,0.0184685,0.6534840
228932,2.1406553,-1.6204599,-0.0155032,0.0062500,-0.7578620,0.0185842,0.6524327
228960,2.1402082,-1.6201456,-0.0156529,0.0075199,-0.7584495,0.0185609,0.6517321
229002,2.1400099,-1.6199107,-0.0155060,0.0084071,-0.7569442,0.0179822,0.6534038
229030,2.1399670,-1.6194879,-0.0156781,0.0099460,-0.7553113,0.0181079,0.6552206
229059,2.1407061,-1.6188698,-0.0158545,0.0114421,-0.7519915,0.0199048,0.6588692
229101,2.1415114,-1.6184096,-0.0160368,0.0125591,-0.7491776,0.0225859,0.6619186
229128,2.1422575,-1.6181949,-0.0163254,0.0125063,-0.7467889,0.0245004,0.6645393
229159,2.1428540,-1.6187793,-0.0162125,0.0100259,-0.7445616,0.0245382,0.6670533
229197,2.1431358,-1.6194161,-0.0159733,0.0069132,-0.7427291,0.0243323,0.6691318
229226,2.1433284,-1.6198989,-0.0156189,0.0048789,-0.7407438,0.0245290,0.6713526
229267,2.1434362,-1.6199461,-0.0147263,0.0044983,-0.7379268,0.0256922,0.6744137
229295,2.1435728,-1.6199266,-0.0137548,0.0039996,-0.7341958,0.0269153,0.6784601
229325,2.1436858,-1.6199012,-0.0125233,0.0037790,-0.7303289,0.0278167,0.6825978
229365,2.1441050,-1.6198432,-0.0113045,0.0044390,-0.7265636,0.0290327,0.6865813
229394,2.1446702,-1.6199616,-0.0098625,0.0046332,-0.7220238,0.0296771,0.6913972
229435,2.1453893,-1.6201949,-0.0084089,0.0045019,-0.7178584,0.0288624,0.6957793
229464,2.1463969,-1.6204861,-0.0066868,0.0051067,-0.7129561,0.0284656,0.7009051
229505,2.1473548,-1.6208892,-0.0051196,0.0049292,-0.7091022,0.0265816,0.7048886
229533,2.1484928,-1.6213903,-0.0032996,0.0044726,-0.7043081,0.0247820,0.7098422
229561,2.1494727,-1.6220156,-0.0019125,0.0040061,-0.7008445,0.0225453,0.7133287
229603,2.1501920,-1.6226974,-0.0006208,0.0026506,-0.6976619,0.0199480,0.7165322
229631,2.1512046,-1.6231354,0.0011518,0.0022542,-0.6931780,0.0181611,0.7210324
229661,2.1517348,-1.6230437,0.0024966,0.0028319,-0.6899381,0.0178132,0.7241089
229700,2.1521754,-1.6229429,0.0037774,0.0038467,-0.6864786,0.0179953,0.7273824
229729,2.1527193,-1.6227443,0.0051601,0.0051392,-0.6827767,0.0186367,0.7308918
229768,2.1530609,-1.6221920,0.0057574,0.0078378,-0.6808702,0.0209472,0.7325200
229798,2.1534264,-1.6216811,0.0064647,0.0107662,-0.6785765,0.0229840,0.7345589
229825,2.1534181,-1.6209942,0.0065625,0.0140210,-0.6773127,0.0250663,0.7355391
229867,2.1534688,-1.6200947,0.0063516,0.0176048,-0.6765360,0.0271090,0.7360460
229895,2.1537395,-1.6189514,0.0063680,0.0218190,-0.6747802,0.0291657,0.7374957
229936,2.1539154,-1.6175240,0.0056996,0.0264536,-0.6743471,0.0315866,0.7375807
229964,2.1542330,-1.6158365,0.0051671,0.0331866,-0.6726407,0.0354263,0.7387218
229995,2.1541433,-1.6139712,0.0041758,0.0380372,-0.6715972,0.0379287,0.7392859
230034,2.1540937,-1.6118255,0.0033401,0.0419241,-0.6707115,0.0400933,0.7397758
230062,2.1540284,-1.6092827,0.0025860,0.0460722,-0.6702039,0.0431602,0.7398608
230096,2.1539083,-1.6071240,0.0019845,0.0499385,-0.6716299,0.0469601,0.7380400
230165,2.1536665,-1.6056663,0.0018791,0.0536014,-0.6733594,0.0502755,0.7359937
230179,2.1527126,-1.6041275,0.0025519,0.0558981,-0.6741812,0.0513293,0.7350933
230221,2.1508400,-1.6072148,0.0058699,0.0482173,-0.6759534,0.0466231,0.7340621
230251,2.1478596,-1.6091894,0.0110204,0.0428862,-0.6792026,0.0434700,0.7314836
230293,2.1452222,-1.6109558,0.0170148,0.0387202,-0.6826956,0.0405037,0.7285776
230321,2.1428015,-1.6121757,0.0232074,0.0393265,-0.6845315,0.0389962,0.7269166
230351,2.1413963,-1.6128503,0.0281728,0.0402101,-0.6849791,0.0381857,0.7264891
230381,2.1404748,-1.6128567,0.0332641,0.0414105,-0.6843433,0.0383030,0.7270097
230420,2.1399884,-1.6124699,0.0383586,0.0430045,-0.6824439,0.0392006,0.7286379
230447,2.1394122,-1.6120346,0.0445218,0.0440208,-0.6798264,0.0404798,0.7309385
230489,2.1390576,-1.6117266,0.0501245,0.0412981,-0.6767145,0.0405100,0.7339574
230518,2.1385891,-1.6113155,0.0574400,0.0366991,-0.6750001,0.0396663,0.7358203
230548,2.1395683,-1.6107469,0.0630426,0.0340393,-0.6751092,0.0407559,0.7357997
230587,2.1411312,-1.6103940,0.0684453,0.0343787,-0.6756544,0.0443926,0.7350712
230616,2.1427536,-1.6104070,0.0748959,0.0321157,-0.6766059,0.0465698,0.7341748
230656,2.1446331,-1.6114285,0.0803423,0.0262073,-0.6788414,0.0466760,0.7323238
230685,2.1463940,-1.6124790,0.0877127,0.0190733,-0.6806418,0.0468206,0.7308853
230715,2.1480682,-1.6130555,0.0940589,0.0128257,-0.6815018,0.0466836,0.7302583
230755,2.1498022,-1.6131458,0.1004714,0.0097619,-0.6818197,0.0485218,0.7299302
230782,2.1518674,-1.6131046,0.1085698,0.0075537,-0.6819140,0.0514802,0.7297128
230813,2.1539800,-1.6128448,0.1147317,0.0080971,-0.6818079,0.0545294,0.7295734
230852,2.1562848,-1.6127721,0.1214979,0.0082557,-0.6822179,0.0565510,0.7290381
230883,2.1588693,-1.6129265,0.1293160,0.0076916,-0.6830354,0.0562286,0.7283100
230921,2.1612389,-1.6133544,0.1356948,0.0069235,-0.6843135,0.0530058,0.7273279
230949,2.1636999,-1.6138821,0.1428289,0.0061221,-0.6856743,0.0500059,0.7262535
230981,2.1655569,-1.6143563,0.1481094,0.0064009,-0.6866119,0.0469527,0.7255473
231018,2.1674747,-1.6147233,0.1538143,0.0076336,-0.6871369,0.0446463,0.7251729
231049,2.1694992,-1.6150340,0.1597121,0.0103691,-0.6873636,0.0428654,0.7250173
231088,2.1712604,-1.6153220,0.1642582,0.0147559,-0.6870800,0.0416472,0.7252586
231116,2.1732540,-1.6156087,0.1694812,0.0183651,-0.6868717,0.0406054,0.7254333
231147,2.1746595,-1.6156911,0.1721376,0.0216053,-0.6865714,0.0402474,0.7256477
231187,2.1761873,-1.6157483,0.1749597,0.0246671,-0.6866439,0.0398414,0.7255113
231215,2.1780069,-1.6157960,0.1783681,0.0277348,-0.6869699,0.0384040,0.7251880
231256,2.1791222,-1.6157345,0.1791051,0.0304176,-0.6872487,0.0369744,0.7248954
231283,2.1807709,-1.6157979,0.1810711,0.0333282,-0.6873336,0.0347650,0.7248199
231324,2.1815438,-1.6158535,0.1801511,0.0344388,-0.6868780,0.0328413,0.7252876
231353,2.1828771,-1.6160545,0.1801576,0.0350468,-0.6860785,0.0308666,0.7261139
231382,2.1834433,-1.6163378,0.1775291,0.0336930,-0.6853809,0.0295898,0.7268738
231424,2.1838605,-1.6165522,0.1747912,0.0317646,-0.6853408,0.0280840,0.7270448
231453,2.1847582,-1.6166705,0.1719268,0.0310749,-0.6854841,0.0259339,0.7270250
231494,2.1852167,-1.6164726,0.1672056,0.0311049,-0.6856501,0.0243460,0.7269158
231522,2.1862342,-1.6161748,0.1622493,0.0315491,-0.6854350,0.0221871,0.7271743
231551,2.1871052,-1.6157126,0.1563976,0.0314589,-0.6845530,0.0205282,0.7280494
231590,2.1881690,-1.6155158,0.1507333,0.0314903,-0.6833215,0.0188527,0.7292463
231619,2.1896715,-1.6156725,0.1441547,0.0318954,-0.6817685,0.0170520,0.7307327
231648,2.1908700,-1.6166832,0.1371364,0.0316227,-0.6801463,0.0158410,0.7322779
231687,2.1918142,-1.6179504,0.1304160,0.0299478,-0.6790676,0.0142735,0.7333797
231715,2.1926768,-1.6194533,0.1225279,0.0266910,-0.6784205,0.0115022,0.7341589
231757,2.1923289,-1.6209460,0.1155734,0.0215545,-0.6786790,0.0087159,0.7341144
231786,2.1917980,-1.6222736,0.1069277,0.0171714,-0.6785659,0.0060885,0.7343928
231814,2.1900489,-1.6225300,0.1003314,0.0154377,-0.6785331,0.0062485,0.7344627
231855,2.1882503,-1.6221088,0.0943561,0.0161324,-0.6781358,0.0080116,0.7347819
231884,2.1862187,-1.6211753,0.0863387,0.0181754,-0.6774670,0.0111651,0.7352819
231914,2.1838672,-1.6187589,0.0803647,0.0244494,-0.6767657,0.0179691,0.7355240
231953,2.1818147,-1.6162782,0.0745370,0.0317024,-0.6757780,0.0248078,0.7359174
231980,2.1795444,-1.6134398,0.0674538,0.0395839,-0.6741254,0.0317400,0.7368201
232023,2.1776175,-1.6103112,0.0625190,0.0476413,-0.6721294,0.0385221,0.7378923
232050,2.1758177,-1.6070163,0.0547140,0.0561749,-0.6701835,0.0468653,0.7387592
232079,2.1749656,-1.6053926,0.0501750,0.0605349,-0.6696588,0.0512098,0.7386871
232120,2.1737456,-1.6048793,0.0453365,0.0619333,-0.6696587,0.0516938,0.7385891
232149,2.1720140,-1.6048601,0.0387500,0.0618640,-0.6696175,0.0507930,0.7387325
232190,2.1704717,-1.6065613,0.0346981,0.0570269,-0.6706241,0.0466351,0.7383498
232218,2.1685066,-1.6080064,0.0288281,0.0521115,-0.6724589,0.0433753,0.7371645
232248,2.1672494,-1.6097343,0.0254944,0.0459165,-0.6757346,0.0400486,0.7346752
232287,2.1661460,-1.6109399,0.0219877,0.0417559,-0.6788407,0.0384288,0.7321264
232316,2.1647644,-1.6119382,0.0175313,0.0380163,-0.6817704,0.0365987,0.7297153
232346,2.1639912,-1.6127021,0.0150629,0.0351498,-0.6843055,0.0351822,0.7275642
232384,2.1633177,-1.6132592,0.0127139,0.0328898,-0.6862171,0.0342067,0.7259342
232412,2.1624663,-1.6137781,0.0097284,0.0307110,-0.6879163,0.0333829,0.7244898
232454,2.1621823,-1.6140202,0.0084441,0.0296335,-0.6884463,0.0333076,0.7240313
