frame_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,quat_x,quat_y,quat_z,quat_w,lookat_x,lookat_y,lookat_z,up_x,up_y,up_z
134,-0.0635686,1.49364,1.03654,20.4309,148.965,356.889,0.0216862,0.949214,-0.17797,0.258551,0.483122,-0.349078,-0.802956,0.133199,0.935713,-0.32665
135,-0.0600535,1.4937,1.03673,20.6904,149.635,356.797,0.0204811,0.950352,-0.180442,0.25269,0.472897,-0.353318,-0.807177,0.13012,0.934042,-0.332616
136,-0.0572768,1.49408,1.03713,20.5976,150.109,356.9,0.0203752,0.951505,-0.179535,0.248979,0.466493,-0.351802,-0.811554,0.128175,0.934704,-0.33151
137,-0.0525515,1.4944,1.03821,20.4741,150.796,356.971,0.0196219,0.953147,-0.178477,0.243459,0.4571,-0.349785,-0.817747,0.124309,0.935521,-0.330676
138,-0.0488037,1.49462,1.03928,20.64,151.152,356.973,0.0194439,0.953659,-0.17991,0.240395,0.451513,-0.352495,-0.819685,0.123585,0.934508,-0.333798
139,-0.0426231,1.49475,1.0409,20.6628,151.655,356.826,0.0174798,0.954694,-0.180486,0.235962,0.444233,-0.352868,-0.823493,0.118552,0.934238,-0.336369
140,-0.038241,1.49473,1.04232,20.9477,151.98,356.534,0.0151324,0.954982,-0.183498,0.232613,0.438728,-0.357515,-0.82444,0.11427,0.932199,-0.343435
141,-0.0333851,1.49504,1.0439,21.2215,152.396,356.138,0.0117437,0.955459,-0.186618,0.228329,0.431935,-0.361975,-0.826079,0.107662,0.930071,-0.351249
142,-0.0259304,1.49568,1.04627,21.4391,153.008,355.71,0.0076202,0.956372,-0.189321,0.222378,0.422467,-0.365512,-0.829411,0.0987772,0.928199,-0.358734
143,-0.0231721,1.49591,1.04736,21.3574,153.311,355.752,0.0073007,0.957077,-0.188581,0.219971,0.418305,-0.364184,-0.8321,0.0969392,0.928768,-0.357761
144,-0.0150185,1.49676,1.05038,21.4547,154.077,355.649,0.0053692,0.958385,-0.189629,0.21333,0.406869,-0.365766,-0.837062,0.0911988,0.928024,-0.361184
145,-0.0064058,1.49764,1.05385,21.5538,154.829,355.595,0.0038662,0.959617,-0.190584,0.206879,0.395575,-0.367375,-0.841758,0.0862756,0.927326,-0.364175
146,-0.0004073,1.49793,1.05653,21.46,155.268,355.532,0.0024344,0.960545,-0.189925,0.203163,0.389371,-0.365852,-0.845307,0.0818483,0.927845,-0.363873
147,0.0058219,1.49794,1.05938,21.4353,155.615,355.421,0.0008791,0.961195,-0.189919,0.200083,0.384304,-0.365451,-0.847794,0.0776895,0.92786,-0.364747
148,0.0153809,1.49762,1.06404,21.4146,156.14,355.277,-0.0012408,0.962132,-0.189994,0.195456,0.37658,-0.365114,-0.851399,0.0718832,0.927801,-0.366084
149,0.0219131,1.49702,1.06771,21.5004,156.389,355.187,-0.0022542,0.962422,-0.190862,0.193157,0.372657,-0.366508,-0.852525,0.0693934,0.927133,-0.36825
150,0.0382293,1.49495,1.07743,21.8171,157.107,355.083,-0.0037593,0.963125,-0.193666,0.186733,0.361151,-0.371645,-0.855248,0.0650865,0.924959,-0.374453
151,0.0446366,1.49439,1.08182,21.9364,157.313,355.144,-0.0033863,0.963277,-0.19456,0.185019,0.357767,-0.373578,-0.855829,0.0654709,0.92427,-0.376084
152,0.0543398,1.49387,1.08864,21.9542,157.618,355.148,-0.0038429,0.963738,-0.194694,0.182452,0.353169,-0.373865,-0.857611,0.0636377,0.924159,-0.37667
153,0.0576386,1.4942,1.0907,21.6707,157.76,355.018,-0.005663,0.964397,-0.192517,0.181227,0.351731,-0.369272,-0.860188,0.0588557,0.925811,-0.373378
154,0.0671934,1.49491,1.09705,21.1476,158.153,354.722,-0.0097016,0.965785,-0.188563,0.177789,0.34707,-0.360773,-0.865671,0.0483093,0.9287,-0.367672
155,0.0700026,1.49531,1.09885,20.5218,158.393,354.27,-0.0149636,0.967028,-0.183973,0.175464,0.344862,-0.350564,-0.870733,0.0356208,0.93186,-0.361066
156,0.078177,1.49576,1.1044,19.7181,159.019,353.691,-0.0221804,0.969012,-0.177979,0.169846,0.337061,-0.337392,-0.878952,0.0174716,0.935663,-0.352461
157,0.0858482,1.49546,1.10973,19.2589,159.774,353.242,-0.0278862,0.970636,-0.174594,0.163108,0.326375,-0.329837,-0.885826,0.0028206,0.937479,-0.348031
158,0.0908222,1.49509,1.11307,18.9911,160.395,353.249,-0.0291862,0.971866,-0.172167,0.158057,0.317271,-0.325421,-0.890753,-0.0023055,0.939013,-0.343873
159,0.0978751,1.49406,1.11825,18.6967,161.304,353.447,-0.0293009,0.973532,-0.169177,0.150853,0.303635,-0.320559,-0.897245,-0.0060087,0.941041,-0.338239
160,0.102063,1.49286,1.12155,18.2488,162.082,353.876,-0.0274394,0.975228,-0.164633,0.145168,0.292178,-0.313143,-0.903644,-0.0057203,0.944286,-0.329077
161,0.105525,1.49096,1.12558,18.3822,163.097,354.331,-0.0248395,0.976407,-0.164975,0.137098,0.275922,-0.315355,-0.907975,-0.0032713,0.944332,-0.328977
162,0.109617,1.48837,1.13138,18.775,164.788,354.813,-0.0226833,0.977902,-0.167419,0.123139,0.24843,-0.321853,-0.913616,-0.0031326,0.942913,-0.333025
163,0.110891,1.48733,1.13507,19.0368,166.686,355.179,-0.0220448,0.979523,-0.168912,0.107318,0.217689,-0.326175,-0.919903,-0.0069319,0.941966,-0.335638
164,0.112037,1.48554,1.14092,19.4567,169.304,355.791,-0.0202978,0.981246,-0.171501,0.0856275,0.175005,-0.333094,-0.926511,-0.0104637,0.940351,-0.340046
165,0.111851,1.48554,1.14265,19.4443,170.572,355.985,-0.0205416,0.982187,-0.171034,0.0750563,0.154465,-0.332891,-0.930228,-0.014677,0.940651,-0.339058
166,0.111642,1.48522,1.14827,19.3711,173.585,356.389,-0.021598,0.98401,-0.169632,0.0498333,0.1054,-0.331686,-0.937483,-0.0255987,0.941517,-0.335991
167,0.11093,1.48564,1.15339,18.6938,176.579,356.422,-0.0259451,0.985954,-0.16318,0.0243671,0.0565171,-0.320511,-0.945557,-0.043209,0.945399,-0.32304
168,0.110596,1.48573,1.15704,18.1999,178.344,356.469,-0.028133,0.986913,-0.158505,0.0093859,0.0274445,-0.312333,-0.949576,-0.0525541,0.94817,-0.313389
169,0.110323,1.48604,1.1622,17.6803,180.791,356.615,-0.0302407,0.987635,-0.153406,-0.0113524,-0.0131459,-0.303705,-0.952676,-0.0632165,0.951104,-0.302332
170,0.110346,1.48606,1.16382,17.7388,181.178,357.032,-0.0271685,0.987618,-0.15386,-0.0141419,-0.0195733,-0.304678,-0.952254,-0.0580159,0.951178,-0.303141
171,0.110236,1.48637,1.17048,17.4759,183.737,357.725,-0.0245618,0.987575,-0.151165,-0.0352368,-0.0621722,-0.300304,-0.951815,-0.0591663,0.953092,-0.296842
