frame_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,quat_x,quat_y,quat_z,quat_w,lookat_x,lookat_y,lookat_z,up_x,up_y,up_z
144,-1.79092,1.12515,-1.15674,6.79629,47.4605,16.3819,0.110944,0.389894,0.106587,0.907917,0.731634,-0.11834,0.671348,-0.107032,0.952662,0.28457
145,-1.79106,1.12509,-1.15679,6.74327,47.4689,16.4867,0.110891,0.389931,0.107597,0.907789,0.731812,-0.117421,0.671314,-0.10887,0.952252,0.285242
146,-1.79136,1.12495,-1.15678,6.72258,47.4659,16.6757,0.111369,0.389752,0.10917,0.907619,0.731809,-0.117062,0.671381,-0.111358,0.951358,0.287259
147,-1.79159,1.12466,-1.15678,6.85661,47.4811,16.861,0.113066,0.389507,0.110148,0.907396,0.731783,-0.119385,0.671,-0.111816,0.950167,0.290999
148,-1.79175,1.12444,-1.15652,6.94616,47.4138,17.0985,0.114511,0.388614,0.111779,0.907398,0.730856,-0.120937,0.671732,-0.113854,0.948785,0.294692
149,-1.79202,1.12433,-1.15605,6.9183,47.186,17.2275,0.114505,0.38672,0.113127,0.908041,0.728222,-0.120454,0.674673,-0.116885,0.948182,0.295448
150,-1.79213,1.1241,-1.15571,7.06968,47.0135,17.2401,0.115568,0.385128,0.112867,0.908615,0.725953,-0.123076,0.676642,-0.11609,0.94781,0.29695
151,-1.79234,1.12407,-1.1554,7.17217,46.8304,17.1516,0.115897,0.38362,0.111991,0.909319,0.723625,-0.124851,0.678807,-0.114751,0.948052,0.2967
152,-1.79266,1.12433,-1.15473,7.03794,46.5721,17.1112,0.114453,0.381798,0.112399,0.910218,0.720768,-0.122527,0.682262,-0.117219,0.948534,0.294181
153,-1.79271,1.1244,-1.15451,6.97839,46.5285,17.0851,0.113853,0.381561,0.112441,0.910387,0.720341,-0.121495,0.682896,-0.117846,0.948789,0.293108
154,-1.79258,1.12423,-1.15454,7.03558,46.5629,17.1495,0.114553,0.38169,0.11272,0.910211,0.720662,-0.122486,0.68238,-0.117752,0.948344,0.294583
155,-1.79242,1.12413,-1.15466,7.11565,46.7506,17.197,0.115526,0.38302,0.11263,0.90954,0.722768,-0.123873,0.679899,-0.116385,0.947937,0.29643
